dialogue,label,character_name,character_group
"Oh, before I forget, I have a favour to ask.",CHARACTER,Heartman,male
Activating lab security measures.,CHARACTER,Computer,unknown
"Could you just …  relax until I come back? Time stops on the Beach, but not in the Seam. Rest assured, it'll only feel like three minutes to you. We'll continue this shortly.",CHARACTER,Heartman,male
Five. Four. Three. Two. One.,CHARACTER,Computer,unknown
Administering shock. Stand clear!,CHARACTER,Computer,unknown
"No luck. Visit two hundred and eighteen thousand, five hundred and fifty. Oh, sorry. Where were we? I may be used to the twenty-one minute cycle, but for a first-time, face-to-face meeting there's just too much to cover in one go-around.",CHARACTER,Heartman,male
Can't be easy living like this.,CHARACTER,Sam,male
"Yes, and no. Now that I'm acclimated to it, it isn't especially onerous. Defecation, ablution, nutrition. Most of life's basic functions fit rather easily into a twenty-one minute time slot. Sleep is the tricky one. And intercourse, I suppose? Verbal or physical—not that someone in my position has to worry much about either. Do you read, Sam? Listen to music? Watch films? You know, I keep busy. I have a collection of music, television shows, some very interesting short films and stories—everything consumable within a twenty-one minute window. All from before the Death Stranding, of course. But honestly, the twenty-one minutes I spend here—all downtime, nothing more. Time spent waiting to go back to the search. My body may be present, but my soul is on the Beach. I'm already dead …",CHARACTER,Heartman,male
I know that feeling. Lost my family in an accident.,CHARACTER,Sam,male
"Well! I never expected you to open up to me. As it happens, I've read about your circumstances. I lost my family in an accident, too. I was in the ICU having heart surgery—out of town, in the city. When it was clear that I was going to pull through, my wife took my daughter back to the house to collect some things for me. And then they were caught in the voidouts. The city and the hospital were spared the worst, but the shock wave knocked out the power. And my life support.",CHARACTER,Heartman,male
I woke up on the Beach. The people who died in the two voidouts were there.,CHARACTER,Heartman,male
(on the Beach) What happened? What's going on?,CHARACTER,Heartman,male
I saw my wife and my daughter in the procession.,CHARACTER,Heartman,male
(on the Beach) Hey! It's me!,CHARACTER,Heartman,male
(on the Beach) Where are you going? Wait!,CHARACTER,Heartman,male
(on the Beach) Don't leave without me!,CHARACTER,Heartman,male
"(on the Beach) No! Don't go! Please, don't go!",CHARACTER,Heartman,male
"The ICU's backup generator kicked in, and I was brought back to life by the defibrillator. Exactly twenty-one minutes after my heart had stopped. And that was the last time I saw my family. It's my damned heart's fault that we were torn apart. But it's also the reason I'll see them again someday. It defines me. I am “Heartman.” Ever since, I've walked the Beaches of others. I follow my family's footsteps for a while, and when I get tired, I return here to continue my research. It's funny, though. Even when my heart stops, the pain lingers …  You have any family photographs, Sam? Pity.",CHARACTER,Heartman,male
Five minutes to cardiac arrest.,CHARACTER,Computer,unknown
You mind telling me what I'm doing here before you go back to the Beach?,CHARACTER,Sam,male
"Oh, um, of course. There's a prepper-owned station in this area. Our scientists stationed there are researching material from before the Death Stranding.",CHARACTER,Heartman,male
"What kind of ""material?""",CHARACTER,Sam,male
"The earth has a long memory. Its strata tell a story—one that goes back to the very beginning. One that not even the Death Stranding could erase. The scientists are all colleagues of mine from the earlier expedition. I'd like you to bring them onto the chiral network. Amelie proposed we establish our research posts along this belt. Despite a worldwide search, this is the only area known to contain fossils from the late Cretaceous period—when the dinosaurs died out. The assumption being that the last ones lived here and here alone. You see, hiding in the earth, then, are memories of a major mass extinction. Clues that could tell us how to survive our predicament. Certainly, that was Amelie's hope as part of the advanced team when she assigned our backup team here. The past informs the present and aids us in building the future. She was careful to impress that upon us before she went west.",CHARACTER,Heartman,male
Three minutes to cardiac arrest.,CHARACTER,Computer,unknown
"Oh, shut up. I'm putting you on mute. (pushes a button) Some time later, we began to observe unusual activity in the tar belts outside Edge Knot City. Vast quantities of tar began surfacing, spreading, consuming many of my colleagues as well as a chiral waystation. The whole incident defied explanation.",CHARACTER,Heartman,male
Think Higgs is to blame?,CHARACTER,Sam,male
"I don't know. But we needed that waystation. It was essential to expanding the chiral network westward. That's why I'm asking you for your help in building a new one. It won't be much given the handful of equipment we've managed to scrape together. Nothing like the knot Cities, that's for sure. But a KNOT is still a KNOT. Sam, I want you to use the Q-pid to put the scientists on the network, then go to Amelie. Afterwards, we can get back to the important job of researching the Death—.",CHARACTER,Heartman,male
"(via codec) Don't worry about him, Sam. The air mat floor absorbs the impact. I'll unlock the door for you.",CHARACTER,Die-Hardman,male
Yeah boyee.,CHARACTER,Sam,male
(via codec) Sam. You heard him. You can grab the order at a delivery terminal.,CHARACTER,Die-Hardman,male
"(Hologram)   Our ultimate objective in this region is to build a replacement for a waystation that was lost to the tar. The first step is to put a shelter with our scientists on the chiral network. Now, we don't know the first thing about Amelie's status, or what Higgs is up to. That's a concern for us as much as you. But we won't know more until we get to Edge Knot City, and that means connecting this region first. You should start with the geologist and the paleontologist. The latter's holding something for the evo-devo biologist, so I recommend you save her for last. That way you can finish a delivery and link up the final site in one go. Once all three are on the grid, come back here. Then we can get to work on the replacement for that lost waystation. A geologist of ours has been studying fossils as part of his research into prehistoric extinction events. He's been out there conducting excavations for a while now, and has begun to suffer the effects of chiral contamination. No doubt the result of excessive exposure to chiralium during the dig. Until the site is properly decontaminated, his work can't proceed …  Nor will his health improve. So we need you to bring him some chiralium-scrubbing agents.",CHARACTER,Die-Hardman,male
"(Hologram)   The stratum the team was investigating dates from the end of the Cretageous period. The time of the infamous mass extinction which brought the reign of the dinosaurs to a close, leaving small mammals to inherit the Earth. It's the most recent of the Big Five, and one of the largest mass extinctions the world has ever seen. In any event, our team found something truly remarkable. Can you guess what it was? A “fossil Beach.” If that is indeed what it is, then he has made a tremendous discovery. Therefore, Sam …  it is essential that you deliver those chiralium-scrubbing agents as soon as possible. One more thing, Sam …  For this run you'll be transporting an antimatter bomb. A Bridges paleontologist working on a dig says he needs it. Apparently the fossils he wants to study are buried deep beneath tar, and the only way he can get to them is by blowing it wide open. Now, hopefully I don't need to tell you to be extra careful when handling high-yield explosives, but in case I do …  Make sure you keep that container in one piece—no matter what.",CHARACTER,Heartman,male
