dialogue,label,character_name,character_group
"I thought the paradox had been dealt with. So what's this big, ugly guy doing here?",CHARACTER,Noel,male
"He was hiding in the Void Beyond, kupo. When the portal was closed, he was trapped in this world and now there's no way back home, kupo!",CHARACTER,Mog,male
"If we don't defeat this monster, then who knows what'll happen to Cocoon! Come on, Noel. Mog, you too!",CHARACTER,Serah,female
The situation is worse than it's ever been. We have only you two to count on. It's up to you now. Cocoon is in danger. That creature--it must be stopped before it's too late...,CHARACTER,Porter,male
"The party travels through the ruins and engages Kalavinka. They defeat it, and a fragment appears, which Noel claims.",ACTION,ACTION,ACTION
"I can't believe a man-made machine could bring forth such a terrible monster! And the paradox, too! That was caused by humans as well, wasn't it?",CHARACTER,Serah,female
Monsters don't kill people; people kill people. Does that sound about right?,CHARACTER,Noel,male
"(chuckles) Truer words were never spoken, kupo. People are much more scary than monsters, kupo! We risked our lives to solve the case, kupo, and how does the government pay us? Not with gil, but bits and bobs and household goods, kupo! No one needs ten years worth of toilet paper, kupo! No one! I had no choice but to decline their offer. The government is evil, kupo! Humans are evil, kupo!",CHARACTER,Mog,male
Fragment Discovered! Kalavinka Fragment You obtain 4500 CP!,ACTION,ACTION,ACTION
Item Acquired! You obtain a Toilet Paper Coupon!,ACTION,ACTION,ACTION
The party can speak with Porter again...,ACTION,ACTION,ACTION
"The increase in the monster population was due to something man-made? That's irony for you. Although the paradox has been resolved, we're going to keep the ruins as they are for a while longer. We still need to rid the area of monsters for the people's safety.",CHARACTER,Porter,male
"We made the mess, so we have to clean it up. It's only fair. But don't worry. We'll get things back to how they used to be. Sometimes our methods aren't very conventional, but we mean well and are passionate about our work. (The party returns to the Historia Crux.)",CHARACTER,Porter,male
Bresha Ruins -100 AF-,ACTION,ACTION,ACTION
"Time and memory, frozen in crystal.",ACTION,ACTION,ACTION
It seems the infestation of monsters in the Bresha Ruins was the result of an act of terrorism--an anti-Academy faction used the Atlas control unit to trigger the paradox.,ACTION,ACTION,ACTION
"After a grueling battle, Serah and Noel smash through the worst of the creatures and bring an end to the invasion. With people willing to use something as dangerous as a paradox in their conflicts, clearly the true threat here is the humans themselves. But again, it is humans, like Serah and Noel, who must triumph over the evil of others.",ACTION,ACTION,ACTION
"With nothing else left, the party heads off for the final conflict...",ACTION,ACTION,ACTION
Academia -500 AF-,ACTION,ACTION,ACTION
"The time foretold in the prophecies is here at last. It is 500 AF, and the crystal pillar that supports Cocoon is starting to crumble. The people of Academia have been evacuated to the new Cocoon; now all that remains is to launch the ark into the sky.",ACTION,ACTION,ACTION
"It is the moment of reckoning; destruction and rebirth hang in the balance. Two futures, two possibilities, and a battle to determine the fate of the world.",ACTION,ACTION,ACTION
The party travels to Academia 500 AF.,ACTION,ACTION,ACTION
Kupo! Kupo?,CHARACTER,Mog,male
It is a dark world of floating platforms.,ACTION,ACTION,ACTION
The Last Episode Promised Eternity Academia 500 AF,ACTION,ACTION,ACTION
Look. It's like it's turning into Valhalla.,CHARACTER,Noel,male
"We're at the time of the prophecy. The pillar is going to crumble any moment, and then the old Cocoon will fall.",CHARACTER,Serah,female
I don't see any of the people. Do you think they've already been evacuated?,CHARACTER,Noel,male
"Yeah, everyone must be in the ark. Wait! I'll bet that's Caius's target!",CHARACTER,Serah,female
"Exactly. This must be the moment that Hope launches his new Cocoon, right?",CHARACTER,Noel,male
"Final Fantasy XIII-2, the story so far...",ACTION,ACTION,ACTION
Surrender now to your heart's desire.,CHARACTER,Caius,male
Come with me.,CHARACTER,Fake Lightning,female
"We'll be able to be together again, right?",CHARACTER,Serah,female
They move forward.,ACTION,ACTION,ACTION
Kupo!,CHARACTER,Mog,male
"A Primer is presented on navigating the platforms, the Labyrinth of Chaos.",ACTION,ACTION,ACTION
(auto-talk) What's going on?,CHARACTER,Serah,female
"Bursts of chaos are warping reality, kupo.",CHARACTER,Mog,male
"This energy is leaking in from Valhalla? We have to stop Caius, and fast.",CHARACTER,Noel,male
The party can talk with Chocolina...,ACTION,ACTION,ACTION
"You look way too serious! It's like you're about to head off to a final showdown with your nemesis or something. If that's the case, you should spend an absurd amount of gil at my shop. It might help you win! Come on! Lighten up and pull that gil out of your wallet!",CHARACTER,Chocolina,female
Store dialog opens. Upon exiting...,ACTION,ACTION,ACTION
It doesn't matter whether you win or lose. The only thing that matters is whether I win or lose in this game called life.,CHARACTER,Chocolina,female
They can speak to her again...,ACTION,ACTION,ACTION
Chocolina's shop guarantees a good life at a good price. Or you money back!,CHARACTER,Chocolina,female
Store dialog opens.,ACTION,ACTION,ACTION
As the party moves forward a bit...,ACTION,ACTION,ACTION
"Watch. If you follow the movements closely, you can see there's some sort of pattern.",CHARACTER,Serah,female
"Ah. And if we get the pattern down, we can get past them.",CHARACTER,Noel,male
The party navigates the platforms and some dark energy appears...,ACTION,ACTION,ACTION
"No, stop. You must not go this way. The goddess cannot be killed.",CHARACTER,Yeul,female
I just heard Yeul inside my head.,CHARACTER,Serah,female
"Yeah, I did too. She said something about not killing the goddess, right?",CHARACTER,Noel,male
What did she mean?,CHARACTER,Serah,female
A pair of horse-like boss monsters appear.,ACTION,ACTION,ACTION
Kupopo! Kupopo!,CHARACTER,Mog,male
Boss battle with Pacos Amethyst and Pacos Luvulite. Yeul makes grim predictions throughout the battle. Following the battle...,ACTION,ACTION,ACTION
"I can't hear Yeul anymore. What about you, Noel?",CHARACTER,Serah,female
"No. Nothing, not anymore. I wonder if it was Caius's doing. A trick to slow us down.",CHARACTER,Noel,male
A green cube appears.,ACTION,ACTION,ACTION
Look!,CHARACTER,Serah,female
Kupopopo!,CHARACTER,Mog,male
Noel touches the cube and it changes color to magenta. The platforms are rearranged.,ACTION,ACTION,ACTION
The blocks have changed position.,CHARACTER,Noel,male
Kupo.,CHARACTER,Mog,male
Looks like we can cross.,CHARACTER,Serah,female
Looks like! (He and Serah leap across.),CHARACTER,Noel,male
Kupo!,CHARACTER,Mog,male
Another Primer is presented on using the cubes to move the blocks.,ACTION,ACTION,ACTION
Fragment Discovered! Amethyst and Luvulite Fragment You obtain 8000 CP!,ACTION,ACTION,ACTION
"Serah and Noel reach their objective, and dark energy appears...",ACTION,ACTION,ACTION
Kupo!?,CHARACTER,Mog,male
No. You must not fight Caius.,CHARACTER,Yeul,female
"Noel, do you hear that?",CHARACTER,Serah,female
Your path leads only to evil and despair. It is not too late. You can still turn back.,CHARACTER,Yeul,female
"(stepping forward) Yeul, what do you mean? What's going to happen?",CHARACTER,Noel,male
"A cruel fate. Endlessly repeated, with no hope of release. I cannot see any future.",CHARACTER,Yeul,female
"You're wrong, Yeul! I believe in hope!",CHARACTER,Noel,male
But what if hope does not exist?,CHARACTER,Yeul,female
"I can't turn back now, not anymore. In my world, you no longer exist. A world without you is no world at all.",CHARACTER,Noel,male
I do not have the power to stop you. The choice must be yours and yours alone. Even if the future you choose is doomed. (A new platform appears and Serah nods.),CHARACTER,Yeul,female
Kupo.,CHARACTER,Mog,male
"The party moves forward, and...",ACTION,ACTION,ACTION
(auto-talk) Are they starting the launch already!?,CHARACTER,Serah,female
"Well, we better get moving! Hope's Cocoon is just ahead!",CHARACTER,Noel,male
"The party moves down onto a platform, and they race forward toward headquarters. Caius watches from above.",ACTION,ACTION,ACTION
"Yeul, are you watching? I shall fulfill my promise. Your suffering will end. (He raises his sword and the jewel within it shines. He leaps down and as he does, Bahamut appears.)",CHARACTER,Caius,male
Kupo!,CHARACTER,Mog,male
Bahamut takes up a position in the sky.,ACTION,ACTION,ACTION
It's him. (Monsters appear before the party.),CHARACTER,Noel,male
"(over an intercom) Serah, get down! (Blasts of energy from a skyfleet strike the monsters. Hope is shown on the deck of one of the ships with a team of soldiers. He waves an arm.) Go! (The soldiers leap down.)",CHARACTER,Hope,male
Hope is here!,CHARACTER,Serah,female
"Kupo, kupo! (Hope follows the group.)",CHARACTER,Mog,male
"Good, you're okay.",CHARACTER,Hope,male
'Course we are. Just took a little detour.,CHARACTER,Noel,male
Get on board. He's the best pilot we have. (Serah and Noel nod and head for the ship.) Quickly.,CHARACTER,Hope,male
We're on!,CHARACTER,Serah,female
"Hang on up there, you kids! You're on the Sazh express to the sky!",CHARACTER,Sazh,male
"Take her up, Dad! (The chocobo chick rises from Sazh's afro and kwehs.)",CHARACTER,Dajh,male
